Barcode,Lon,Lat,Lon_Park,Lat_Park
1585,-95.258,29.63516,-95.24779623,29.65887752
1586,-95.25051,29.64348,-95.24779623,29.65887752
1587,-95.24932,29.65321,-95.24779623,29.65887752
1588,-95.25969,29.63654,-95.24779623,29.65887752
1589,-95.25855,29.64203,-95.24779623,29.65887752
1590,-95.25876,29.64203,-95.24779623,29.65887752
1591,-95.25572,29.63588,-95.24779623,29.65887752
1592,-95.25578,29.63862,-95.24779623,29.65887752
1593,-95.25047,29.64347,-95.24779623,29.65887752
1594,-95.25237,29.6414,-95.24779623,29.65887752
1595,-95.24539,29.66127,-95.24779623,29.65887752
1596,-95.25051,29.64348,-95.24779623,29.65887752
1597,-95.24834,29.65391,-95.24779623,29.65887752
1598,-95.24331,29.65015,-95.24779623,29.65887752
1599,-95.24495,29.64935,-95.24779623,29.65887752
1600,-95.25451,29.63725,-95.24779623,29.65887752
1601,-95.25611,29.63588,-95.24779623,29.65887752
1602,-95.24845,29.6565,-95.24779623,29.65887752
1603,-95.24576,29.66354,-95.24779623,29.65887752
1604,-95.24932,29.65321,-95.24779623,29.65887752
1605,-95.24336,29.64936,-95.24779623,29.65887752
1606,-95.24926,29.65551,-95.24779623,29.65887752
1607,-95.24672,29.66159,-95.24779623,29.65887752
1608,-95.25771,29.63516,-95.24779623,29.65887752
1609,-95.25969,29.64134,-95.24779623,29.65887752
1610,-95.24661,29.66423,-95.24779623,29.65887752
1611,-95.25604,29.63588,-95.24779623,29.65887752
1612,-95.24313,29.65092,-95.24779623,29.65887752
1613,-95.24834,29.65391,-95.24779623,29.65887752
1614,-95.25857,29.64066,-95.24779623,29.65887752
1615,-95.24468,29.64935,-95.24779623,29.65887752
1616,-95.25427,29.64071,-95.24779623,29.65887752
1617,-95.24475,29.64775,-95.24779623,29.65887752
1618,-95.24932,29.65321,-95.24779623,29.65887752
1619,-95.25442,29.63796,-95.24779623,29.65887752
1620,-95.24293,29.66046,-95.24779623,29.65887752
1621,-95.24576,29.66354,-95.24779623,29.65887752
1622,-95.25219,29.63727,-95.24779623,29.65887752
1623,-95.25658,29.6407,-95.24779623,29.65887752
1624,-95.24657,29.66426,-95.24779623,29.65887752
1625,-95.24467,29.65166,-95.24779623,29.65887752
1626,-95.25414,29.63863,-95.24779623,29.65887752
1627,-95.24661,29.66423,-95.24779623,29.65887752
1628,-95.24661,29.66423,-95.24779623,29.65887752
1629,-95.25829,29.63722,-95.24779623,29.65887752
1630,-95.24473,29.65013,-95.24779623,29.65887752
1631,-95.24834,29.65391,-95.24779623,29.65887752
1632,-95.24706,29.65874,-95.24779623,29.65887752
1633,-95.2541,29.63797,-95.24779623,29.65887752
1634,-95.25443,29.63863,-95.24779623,29.65887752
1635,-95.25434,29.63659,-95.24779623,29.65887752
1636,-95.25782,29.64134,-95.24779623,29.65887752
1637,-95.24604,29.64729,-95.24779623,29.65887752
1638,-95.24905,29.66122,-95.24779623,29.65887752
1639,-95.24926,29.65551,-95.24779623,29.65887752
1640,-95.24495,29.65011,-95.24779623,29.65887752
1641,-95.24346,29.65092,-95.24779623,29.65887752
1642,-95.25777,29.64065,-95.24779623,29.65887752
1643,-95.25759,29.63518,-95.24779623,29.65887752
1644,-95.25857,29.64066,-95.24779623,29.65887752
1645,-95.24834,29.65391,-95.24779623,29.65887752
1646,-95.24842,29.66036,-95.24779623,29.65887752
1647,-95.24495,29.65011,-95.24779623,29.65887752
1648,-95.25947,29.63585,-95.24779623,29.65887752
1649,-95.24926,29.65551,-95.24779623,29.65887752
1650,-95.24932,29.65321,-95.24779623,29.65887752
1651,-95.25969,29.64134,-95.24779623,29.65887752
1652,-95.25556,29.6393,-95.24779623,29.65887752
1653,-95.25451,29.63725,-95.24779623,29.65887752
1654,-95.24706,29.65874,-95.24779623,29.65887752
1655,-95.25423,29.64069,-95.24779623,29.65887752
1656,-95.24926,29.65551,-95.24779623,29.65887752
1657,-95.24796,29.66579,-95.24779623,29.65887752
1658,-95.25594,29.63862,-95.24779623,29.65887752
1659,-95.23931,29.65484,-95.24779623,29.65887752
1660,-95.24847,29.64282,-95.24779623,29.65887752
1661,-95.25771,29.63516,-95.24779623,29.65887752
1662,-95.24802,29.66193,-95.24779623,29.65887752
1663,-95.25412,29.64276,-95.24779623,29.65887752
1664,-95.24467,29.65166,-95.24779623,29.65887752
1665,-95.25948,29.63515,-95.24779623,29.65887752
1666,-95.24926,29.65551,-95.24779623,29.65887752
1667,-95.25572,29.63588,-95.24779623,29.65887752
1668,-95.25801,29.63586,-95.24779623,29.65887752
1669,-95.24576,29.66354,-95.24779623,29.65887752
1670,-95.25444,29.64208,-95.24779623,29.65887752
1671,-95.24609,29.66201,-95.24779623,29.65887752
1672,-95.24916,29.66732,-95.24779623,29.65887752
1673,-95.24576,29.66354,-95.24779623,29.65887752
1674,-95.25555,29.63863,-95.24779623,29.65887752
1675,-95.25436,29.64069,-95.24779623,29.65887752
1676,-95.2543,29.64069,-95.24779623,29.65887752
1677,-95.25427,29.64071,-95.24779623,29.65887752
1678,-95.25443,29.63658,-95.24779623,29.65887752
1679,-95.25755,29.64205,-95.24779623,29.65887752
1680,-95.24443,29.65812,-95.24779623,29.65887752
1681,-95.24834,29.65391,-95.24779623,29.65887752
1682,-95.25951,29.64133,-95.24779623,29.65887752
1683,-95.24801,29.66195,-95.24779623,29.65887752
1684,-95.24726,29.66503,-95.24779623,29.65887752
1685,-95.24459,29.65089,-95.24779623,29.65887752
1686,-95.25859,29.64204,-95.24779623,29.65887752
1687,-95.25633,29.63517,-95.24779623,29.65887752
1688,-95.25929,29.6427,-95.24779623,29.65887752
1689,-95.24926,29.65551,-95.24779623,29.65887752
1690,-95.24473,29.65012,-95.24779623,29.65887752
1691,-95.24722,29.66505,-95.24779623,29.65887752
1692,-95.24495,29.64935,-95.24779623,29.65887752
1693,-95.24926,29.65551,-95.24779623,29.65887752
1694,-95.24627,29.6619,-95.24779623,29.65887752
1695,-95.24926,29.65551,-95.24779623,29.65887752
1696,-95.25443,29.63863,-95.24779623,29.65887752
1697,-95.25859,29.64204,-95.24779623,29.65887752
1698,-95.25555,29.63863,-95.24779623,29.65887752
1699,-95.24606,29.64845,-95.24779623,29.65887752
1700,-95.24926,29.65551,-95.24779623,29.65887752
1701,-95.25633,29.63517,-95.24779623,29.65887752
1702,-95.24539,29.66127,-95.24779623,29.65887752
1703,-95.24346,29.65092,-95.24779623,29.65887752
1704,-95.2556,29.63656,-95.24779623,29.65887752
1705,-95.24443,29.65812,-95.24779623,29.65887752
1706,-95.24834,29.65391,-95.24779623,29.65887752
1707,-95.24576,29.66354,-95.24779623,29.65887752
1708,-95.24459,29.65089,-95.24779623,29.65887752
1709,-95.24372,29.66116,-95.24779623,29.65887752
1710,-95.25948,29.63515,-95.24779623,29.65887752
1711,-95.24609,29.66201,-95.24779623,29.65887752
1712,-95.25591,29.63589,-95.24779623,29.65887752
1713,-95.24645,29.66177,-95.24779623,29.65887752
1714,-95.24606,29.64845,-95.24779623,29.65887752
1715,-95.24706,29.65874,-95.24779623,29.65887752
1716,-95.25767,29.64205,-95.24779623,29.65887752
1717,-95.21874,29.66363,-95.22255619,29.66208093
1718,-95.21693,29.66658,-95.22255619,29.66208093
1719,-95.21693,29.66658,-95.22255619,29.66208093
1720,-95.223,29.65934,-95.22255619,29.66208093
1721,-95.21693,29.66658,-95.22255619,29.66208093
1722,-95.22813,29.65836,-95.22255619,29.66208093
1723,-95.22886,29.66151,-95.22255619,29.66208093
1724,-95.21836,29.66655,-95.22255619,29.66208093
1725,-95.22733,29.65612,-95.22255619,29.66208093
1726,-95.21491,29.66657,-95.22255619,29.66208093
1727,-95.2152,29.66658,-95.22255619,29.66208093
1728,-95.21826,29.66655,-95.22255619,29.66208093
1729,-95.22309,29.66158,-95.22255619,29.66208093
1730,-95.2202,29.66363,-95.22255619,29.66208093
1731,-95.2202,29.66363,-95.22255619,29.66208093
1732,-95.22894,29.66054,-95.22255619,29.66208093
1733,-95.22591,29.66353,-95.22255619,29.66208093
1734,-95.21693,29.66658,-95.22255619,29.66208093
1735,-95.22748,29.6625,-95.22255619,29.66208093
1736,-95.2152,29.66658,-95.22255619,29.66208093
1737,-95.21826,29.66655,-95.22255619,29.66208093
1738,-95.23016,29.65917,-95.22255619,29.66208093
1739,-95.21579,29.66656,-95.22255619,29.66208093
1740,-95.22899,29.6593,-95.22255619,29.66208093
1741,-95.22985,29.65883,-95.22255619,29.66208093
1742,-95.22733,29.65612,-95.22255619,29.66208093
1743,-95.22881,29.65924,-95.22255619,29.66208093
1744,-95.2274,29.6562,-95.22255619,29.66208093
1745,-95.2202,29.66363,-95.22255619,29.66208093
1746,-95.21581,29.66656,-95.22255619,29.66208093
1747,-95.21693,29.66658,-95.22255619,29.66208093
1748,-95.22894,29.66054,-95.22255619,29.66208093
1749,-95.22733,29.65612,-95.22255619,29.66208093
1750,-95.21874,29.66363,-95.22255619,29.66208093
1751,-95.22018,29.66362,-95.22255619,29.66208093
1752,-95.2202,29.66554,-95.22255619,29.66208093
1753,-95.2188,29.66363,-95.22255619,29.66208093
1754,-95.22734,29.66152,-95.22255619,29.66208093
1755,-95.21579,29.66656,-95.22255619,29.66208093
1756,-95.22737,29.65829,-95.22255619,29.66208093
1757,-95.22887,29.66054,-95.22255619,29.66208093
1758,-95.21693,29.66658,-95.22255619,29.66208093
1759,-95.22874,29.65924,-95.22255619,29.66208093
1760,-95.21872,29.66556,-95.22255619,29.66208093
1761,-95.22607,29.66156,-95.22255619,29.66208093
1762,-95.22607,29.66156,-95.22255619,29.66208093
1763,-95.21693,29.66658,-95.22255619,29.66208093
1764,-95.22863,29.65924,-95.22255619,29.66208093
1765,-95.21693,29.66658,-95.22255619,29.66208093
1766,-95.223,29.65935,-95.22255619,29.66208093
1767,-95.22598,29.65734,-95.22255619,29.66208093
1768,-95.21579,29.66656,-95.22255619,29.66208093
1769,-95.21579,29.66656,-95.22255619,29.66208093
1770,-95.2152,29.66658,-95.22255619,29.66208093
1771,-95.22591,29.66353,-95.22255619,29.66208093
1772,-95.21826,29.66655,-95.22255619,29.66208093
1773,-95.22604,29.66058,-95.22255619,29.66208093
1774,-95.22727,29.6583,-95.22255619,29.66208093
1775,-95.22747,29.65629,-95.22255619,29.66208093
1776,-95.21581,29.66656,-95.22255619,29.66208093
1777,-95.223,29.65934,-95.22255619,29.66208093
1778,-95.22781,29.658,-95.22255619,29.66208093
1779,-95.2152,29.66658,-95.22255619,29.66208093
1780,-95.21491,29.66657,-95.22255619,29.66208093
1781,-95.23135,29.65821,-95.22255619,29.66208093
1782,-95.21831,29.66655,-95.22255619,29.66208093
1783,-95.2274,29.6562,-95.22255619,29.66208093
1784,-95.22755,29.65637,-95.22255619,29.66208093
1785,-95.22018,29.66362,-95.22255619,29.66208093
1786,-95.22009,29.66264,-95.22255619,29.66208093
1787,-95.2152,29.66658,-95.22255619,29.66208093
1788,-95.21581,29.66656,-95.22255619,29.66208093
1789,-95.22886,29.6615,-95.22255619,29.66208093
1790,-95.21872,29.66556,-95.22255619,29.66208093
1791,-95.22017,29.66263,-95.22255619,29.66208093
1792,-95.22896,29.66149,-95.22255619,29.66208093
1793,-95.22749,29.66152,-95.22255619,29.66208093
1794,-95.21581,29.66656,-95.22255619,29.66208093
1795,-95.22744,29.66055,-95.22255619,29.66208093
1796,-95.21877,29.66556,-95.22255619,29.66208093
1797,-95.21693,29.66658,-95.22255619,29.66208093
1798,-95.22604,29.66058,-95.22255619,29.66208093
1799,-95.21579,29.66656,-95.22255619,29.66208093
1800,-95.21693,29.66658,-95.22255619,29.66208093
1801,-95.21579,29.66656,-95.22255619,29.66208093
1802,-95.21693,29.66658,-95.22255619,29.66208093
1803,-95.22309,29.66158,-95.22255619,29.66208093
1804,-95.21877,29.66556,-95.22255619,29.66208093
1805,-95.30103,29.66871,-95.2956892,29.66382847
1806,-95.29163,29.66017,-95.2956892,29.66382847
1807,-95.2889,29.66532,-95.2956892,29.66382847
1808,-95.2889,29.66532,-95.2956892,29.66382847
1809,-95.29906,29.66173,-95.2956892,29.66382847
1810,-95.30272,29.66538,-95.2956892,29.66382847
1811,-95.29283,29.65382,-95.2956892,29.66382847
1812,-95.29906,29.66173,-95.2956892,29.66382847
1813,-95.2889,29.66532,-95.2956892,29.66382847
1814,-95.2889,29.66532,-95.2956892,29.66382847
1815,-95.2889,29.66532,-95.2956892,29.66382847
1816,-95.29253,29.64169,-95.2956892,29.66382847
1817,-95.2902,29.66094,-95.2956892,29.66382847
1818,-95.29823,29.65538,-95.2956892,29.66382847
1819,-95.2889,29.66532,-95.2956892,29.66382847
1820,-95.29497,29.66561,-95.2956892,29.66382847
1821,-95.30272,29.66538,-95.2956892,29.66382847
1822,-95.29607,29.6538,-95.2956892,29.66382847
1823,-95.27083,29.67339,-95.2723528,29.6643141
1824,-95.27258,29.66146,-95.2723528,29.6643141
1825,-95.26417,29.66626,-95.2723528,29.6643141
1826,-95.27673,29.65932,-95.2723528,29.6643141
1827,-95.27683,29.66181,-95.2723528,29.6643141
1828,-95.27687,29.66356,-95.2723528,29.6643141
1829,-95.27702,29.66807,-95.2723528,29.6643141
1830,-95.27672,29.65892,-95.2723528,29.6643141
1831,-95.27702,29.66807,-95.2723528,29.6643141
1832,-95.27676,29.6599,-95.2723528,29.6643141
1833,-95.27702,29.66807,-95.2723528,29.6643141
1834,-95.27672,29.65892,-95.2723528,29.6643141
1835,-95.27258,29.66146,-95.2723528,29.6643141
1836,-95.27027,29.66298,-95.2723528,29.6643141
1837,-95.27683,29.66231,-95.2723528,29.6643141
1838,-95.27676,29.6599,-95.2723528,29.6643141
1839,-95.27702,29.66807,-95.2723528,29.6643141
1840,-95.27702,29.66807,-95.2723528,29.6643141
1841,-95.27235,29.6597,-95.2723528,29.6643141
1842,-95.27673,29.65932,-95.2723528,29.6643141
1843,-95.277,29.66807,-95.2723528,29.6643141
1844,-95.27672,29.65892,-95.2723528,29.6643141
1845,-95.27702,29.66807,-95.2723528,29.6643141
1846,-95.27676,29.6599,-95.2723528,29.6643141
1847,-95.27702,29.66879,-95.2723528,29.6643141
1848,-95.26762,29.66785,-95.2723528,29.6643141
1849,-95.27702,29.66807,-95.2723528,29.6643141
1850,-95.277,29.66807,-95.2723528,29.6643141
1851,-95.27258,29.66146,-95.2723528,29.6643141
1852,-95.27683,29.66181,-95.2723528,29.6643141
1853,-95.27083,29.67339,-95.2723528,29.6643141
1854,-95.26696,29.66152,-95.2723528,29.6643141
1855,-95.27258,29.66146,-95.2723528,29.6643141
1856,-95.26696,29.66152,-95.2723528,29.6643141
1857,-95.27235,29.6597,-95.2723528,29.6643141
1858,-95.26584,29.66787,-95.2723528,29.6643141
1859,-95.27702,29.66807,-95.2723528,29.6643141
1860,-95.27676,29.6599,-95.2723528,29.6643141
1861,-95.27702,29.66879,-95.2723528,29.6643141
1862,-95.27676,29.6599,-95.2723528,29.6643141
1863,-95.27235,29.6597,-95.2723528,29.6643141
1864,-95.27241,29.66126,-95.2723528,29.6643141
1865,-95.27241,29.66126,-95.2723528,29.6643141
1866,-95.27702,29.66807,-95.2723528,29.6643141
1867,-95.26998,29.66118,-95.2723528,29.6643141
1868,-95.27258,29.66146,-95.2723528,29.6643141
1869,-95.27702,29.66879,-95.2723528,29.6643141
1870,-95.27687,29.66356,-95.2723528,29.6643141
1871,-95.27676,29.6599,-95.2723528,29.6643141
1872,-95.27044,29.66897,-95.2723528,29.6643141
1873,-95.27683,29.66181,-95.2723528,29.6643141
1874,-95.27702,29.66807,-95.2723528,29.6643141
1875,-95.27241,29.66126,-95.2723528,29.6643141
1876,-95.27258,29.66146,-95.2723528,29.6643141
1877,-95.27445,29.66297,-95.2723528,29.6643141
1878,-95.27083,29.67339,-95.2723528,29.6643141
1879,-95.27676,29.6599,-95.2723528,29.6643141
1880,-95.27044,29.66897,-95.2723528,29.6643141
1881,-95.27676,29.6599,-95.2723528,29.6643141
1882,-95.27702,29.66879,-95.2723528,29.6643141
1883,-95.27683,29.66231,-95.2723528,29.6643141
1884,-95.27241,29.66126,-95.2723528,29.6643141
1885,-95.26432,29.66295,-95.2723528,29.6643141
1886,-95.27683,29.66231,-95.2723528,29.6643141
1887,-95.27258,29.66146,-95.2723528,29.6643141
1888,-95.27672,29.65892,-95.2723528,29.6643141
1889,-95.26458,29.66789,-95.2723528,29.6643141
1890,-95.27683,29.66231,-95.2723528,29.6643141
1891,-95.27241,29.66126,-95.2723528,29.6643141
1892,-95.277,29.66807,-95.2723528,29.6643141
1893,-95.27083,29.67339,-95.2723528,29.6643141
1894,-95.27027,29.66298,-95.2723528,29.6643141
1895,-95.27683,29.66181,-95.2723528,29.6643141
1896,-95.27241,29.66126,-95.2723528,29.6643141
1897,-95.27683,29.66181,-95.2723528,29.6643141
1898,-95.27672,29.65892,-95.2723528,29.6643141
1899,-95.27672,29.65892,-95.2723528,29.6643141
1900,-95.27241,29.66126,-95.2723528,29.6643141
1901,-95.277,29.66807,-95.2723528,29.6643141
1902,-95.27258,29.66146,-95.2723528,29.6643141
1903,-95.277,29.66807,-95.2723528,29.6643141
1904,-95.27445,29.66297,-95.2723528,29.6643141
1905,-95.277,29.66807,-95.2723528,29.6643141
1906,-95.27258,29.66146,-95.2723528,29.6643141
1907,-95.27702,29.66807,-95.2723528,29.6643141
1908,-95.277,29.66807,-95.2723528,29.6643141
1909,-95.27083,29.67339,-95.2723528,29.6643141
1910,-95.27683,29.66231,-95.2723528,29.6643141
1911,-95.27676,29.6599,-95.2723528,29.6643141
1912,-95.27672,29.65892,-95.2723528,29.6643141
1913,-95.27676,29.6599,-95.2723528,29.6643141
1914,-95.27672,29.65892,-95.2723528,29.6643141
1915,-95.23489,29.66874,-95.23988723,29.66452012
1916,-95.24172,29.66514,-95.23988723,29.66452012
1917,-95.24454,29.66442,-95.23988723,29.66452012
1918,-95.24575,29.66738,-95.23988723,29.66452012
1919,-95.23367,29.66956,-95.23988723,29.66452012
1920,-95.23848,29.66364,-95.23988723,29.66452012
1921,-95.2349,29.66872,-95.23988723,29.66452012
1922,-95.24035,29.66357,-95.23988723,29.66452012
1923,-95.24257,29.66195,-95.23988723,29.66452012
1924,-95.23948,29.66675,-95.23988723,29.66452012
1925,-95.24252,29.662,-95.23988723,29.66452012
1926,-95.23518,29.66727,-95.23988723,29.66452012
1927,-95.23866,29.6635,-95.23988723,29.66452012
1928,-95.24454,29.66442,-95.23988723,29.66452012
1929,-95.24253,29.66587,-95.23988723,29.66452012
1930,-95.24252,29.662,-95.23988723,29.66452012
1931,-95.24251,29.66588,-95.23988723,29.66452012
1932,-95.23777,29.66287,-95.23988723,29.66452012
1933,-95.23434,29.65737,-95.23988723,29.66452012
1934,-95.24352,29.66516,-95.23988723,29.66452012
1935,-95.23859,29.66356,-95.23988723,29.66452012
1936,-95.24349,29.66896,-95.23988723,29.66452012
1937,-95.23434,29.65737,-95.23988723,29.66452012
1938,-95.23695,29.66213,-95.23988723,29.66452012
1939,-95.24107,29.66279,-95.23988723,29.66452012
1940,-95.24428,29.66587,-95.23988723,29.66452012
1941,-95.23523,29.66723,-95.23988723,29.66452012
1942,-95.24287,29.66434,-95.23988723,29.66452012
1943,-95.24515,29.66399,-95.23988723,29.66452012
1944,-95.23501,29.66726,-95.23988723,29.66452012
1945,-95.237,29.66579,-95.23988723,29.66452012
1946,-95.24181,29.66126,-95.23988723,29.66452012
1947,-95.24247,29.66202,-95.23988723,29.66452012
1948,-95.24575,29.66738,-95.23988723,29.66452012
1949,-95.23989,29.65948,-95.23988723,29.66452012
1950,-95.23848,29.66364,-95.23988723,29.66452012
1951,-95.24276,29.6644,-95.23988723,29.66452012
1952,-95.24448,29.66824,-95.23988723,29.66452012
1953,-95.23488,29.66873,-95.23988723,29.66452012
1954,-95.23842,29.65573,-95.23988723,29.66452012
1955,-95.24184,29.66122,-95.23988723,29.66452012
1956,-95.24251,29.66199,-95.23988723,29.66452012
1957,-95.24251,29.66199,-95.23988723,29.66452012
1958,-95.23949,29.66295,-95.23988723,29.66452012
1959,-95.23695,29.66213,-95.23988723,29.66452012
1960,-95.24172,29.66514,-95.23988723,29.66452012
1961,-95.24216,29.66353,-95.23988723,29.66452012
1962,-95.23949,29.66295,-95.23988723,29.66452012
1963,-95.24274,29.66824,-95.23988723,29.66452012
1964,-95.24203,29.66364,-95.23988723,29.66452012
1965,-95.23576,29.668,-95.23988723,29.66452012
1966,-95.23777,29.66287,-95.23988723,29.66452012
1967,-95.24172,29.66514,-95.23988723,29.66452012
1968,-95.23398,29.65891,-95.23988723,29.66452012
1969,-95.23695,29.66213,-95.23988723,29.66452012
1970,-95.23414,29.66798,-95.23988723,29.66452012
1971,-95.23777,29.66287,-95.23988723,29.66452012
1972,-95.24253,29.66587,-95.23988723,29.66452012
1973,-95.24496,29.66665,-95.23988723,29.66452012
1974,-95.237,29.66579,-95.23988723,29.66452012
1975,-95.24575,29.66738,-95.23988723,29.66452012
1976,-95.2349,29.66872,-95.23988723,29.66452012
1977,-95.24216,29.66353,-95.23988723,29.66452012
1978,-95.24424,29.6659,-95.23988723,29.66452012
1979,-95.24496,29.66665,-95.23988723,29.66452012
1980,-95.24184,29.66361,-95.23988723,29.66452012
1981,-95.24251,29.66199,-95.23988723,29.66452012
1982,-95.23621,29.65732,-95.23988723,29.66452012
1983,-95.24242,29.66207,-95.23988723,29.66452012
1984,-95.237,29.66579,-95.23988723,29.66452012
1985,-95.24428,29.66587,-95.23988723,29.66452012
1986,-95.24033,29.66358,-95.23988723,29.66452012
1987,-95.23734,29.66046,-95.23988723,29.66452012
1988,-95.23766,29.66295,-95.23988723,29.66452012
1989,-95.23734,29.66046,-95.23988723,29.66452012
1990,-95.23956,29.66288,-95.23988723,29.66452012
1991,-95.24274,29.66824,-95.23988723,29.66452012
1992,-95.24247,29.66202,-95.23988723,29.66452012
1993,-95.2358,29.65884,-95.23988723,29.66452012
1994,-95.24515,29.66399,-95.23988723,29.66452012
1995,-95.24168,29.66516,-95.23988723,29.66452012
1996,-95.24203,29.66364,-95.23988723,29.66452012
1997,-95.24287,29.66434,-95.23988723,29.66452012
1998,-95.24141,29.66278,-95.23988723,29.66452012
1999,-95.24287,29.66434,-95.23988723,29.66452012
2000,-95.24113,29.66429,-95.23988723,29.66452012
2001,-95.23539,29.66044,-95.23988723,29.66452012
2002,-95.24049,29.66348,-95.23988723,29.66452012
2003,-95.23501,29.66726,-95.23988723,29.66452012
2004,-95.2808,29.66047,-95.28253974,29.66572428
2005,-95.28061,29.65969,-95.28253974,29.66572428
2006,-95.28745,29.66617,-95.28253974,29.66572428
2007,-95.28061,29.65969,-95.28253974,29.66572428
2008,-95.2808,29.66047,-95.28253974,29.66572428
2009,-95.28745,29.66617,-95.28253974,29.66572428
2010,-95.28079,29.66955,-95.28253974,29.66572428
2011,-95.28085,29.6723,-95.28253974,29.66572428
2012,-95.28745,29.66617,-95.28253974,29.66572428
2013,-95.28091,29.66129,-95.28253974,29.66572428
2014,-95.28079,29.66955,-95.28253974,29.66572428
2015,-95.28745,29.66617,-95.28253974,29.66572428
2016,-95.28091,29.66129,-95.28253974,29.66572428
2017,-95.28375,29.67042,-95.28253974,29.66572428
2018,-95.28745,29.66617,-95.28253974,29.66572428
2019,-95.28065,29.66779,-95.28253974,29.66572428
2020,-95.28065,29.66779,-95.28253974,29.66572428
2021,-95.28523,29.66742,-95.28253974,29.66572428
2022,-95.28745,29.66617,-95.28253974,29.66572428
2023,-95.28745,29.66617,-95.28253974,29.66572428
2024,-95.28248,29.66329,-95.28253974,29.66572428
2025,-95.28439,29.66564,-95.28253974,29.66572428
2026,-95.28439,29.66564,-95.28253974,29.66572428
2027,-95.28091,29.66129,-95.28253974,29.66572428
2028,-95.22023,29.66723,-95.22494063,29.66732546
2029,-95.22743,29.66349,-95.22494063,29.66732546
2030,-95.21597,29.66819,-95.22494063,29.66732546
2031,-95.21954,29.66865,-95.22494063,29.66732546
2032,-95.22881,29.66836,-95.22494063,29.66732546
2033,-95.22751,29.66348,-95.22494063,29.66732546
2034,-95.21921,29.66791,-95.22494063,29.66732546
2035,-95.21919,29.6679,-95.22494063,29.66732546
2036,-95.23045,29.66089,-95.22494063,29.66732546
2037,-95.22939,29.66538,-95.22494063,29.66732546
2038,-95.23196,29.66573,-95.22494063,29.66732546
2039,-95.22743,29.66349,-95.22494063,29.66732546
2040,-95.22465,29.6655,-95.22494063,29.66732546
2041,-95.22279,29.6699,-95.22494063,29.66732546
2042,-95.22865,29.6664,-95.22494063,29.66732546
2043,-95.22917,29.66539,-95.22494063,29.66732546
2044,-95.21933,29.66654,-95.22494063,29.66732546
2045,-95.22113,29.66788,-95.22494063,29.66732546
2046,-95.21907,29.66725,-95.22494063,29.66732546
2047,-95.2232,29.6665,-95.22494063,29.66732546
2048,-95.22778,29.66833,-95.22494063,29.66732546
2049,-95.22014,29.66723,-95.22494063,29.66732546
2050,-95.22113,29.66786,-95.22494063,29.66732546
2051,-95.22685,29.66661,-95.22494063,29.66732546
2052,-95.2262,29.66345,-95.22494063,29.66732546
2053,-95.22865,29.6664,-95.22494063,29.66732546
2054,-95.21919,29.66791,-95.22494063,29.66732546
2055,-95.22607,29.66548,-95.22494063,29.66732546
2056,-95.231,29.66849,-95.22494063,29.66732546
2057,-95.22016,29.66722,-95.22494063,29.66732546
2058,-95.22942,29.66537,-95.22494063,29.66732546
2059,-95.22721,29.66856,-95.22494063,29.66732546
2060,-95.23053,29.66945,-95.22494063,29.66732546
2061,-95.22773,29.66661,-95.22494063,29.66732546
2062,-95.2204,29.66654,-95.22494063,29.66732546
2063,-95.22881,29.66833,-95.22494063,29.66732546
2064,-95.23045,29.66089,-95.22494063,29.66732546
2065,-95.22865,29.6664,-95.22494063,29.66732546
2066,-95.22917,29.66539,-95.22494063,29.66732546
2067,-95.22752,29.66934,-95.22494063,29.66732546
2068,-95.23184,29.66343,-95.22494063,29.66732546
2069,-95.22994,29.66147,-95.22494063,29.66732546
2070,-95.22454,29.66871,-95.22494063,29.66732546
2071,-95.23054,29.66241,-95.22494063,29.66732546
2072,-95.2268,29.66855,-95.22494063,29.66732546
2073,-95.22453,29.66874,-95.22494063,29.66732546
2074,-95.21919,29.66791,-95.22494063,29.66732546
2075,-95.22743,29.66349,-95.22494063,29.66732546
2076,-95.2204,29.66654,-95.22494063,29.66732546
2077,-95.21933,29.66654,-95.22494063,29.66732546
2078,-95.22778,29.66862,-95.22494063,29.66732546
2079,-95.22881,29.66833,-95.22494063,29.66732546
2080,-95.22883,29.66346,-95.22494063,29.66732546
2081,-95.22455,29.6687,-95.22494063,29.66732546
2082,-95.21919,29.66791,-95.22494063,29.66732546
2083,-95.22774,29.66673,-95.22494063,29.66732546
2084,-95.21919,29.6679,-95.22494063,29.66732546
2085,-95.22023,29.66723,-95.22494063,29.66732546
2086,-95.22021,29.66788,-95.22494063,29.66732546
2087,-95.22279,29.6699,-95.22494063,29.66732546
2088,-95.22009,29.66788,-95.22494063,29.66732546
2089,-95.22917,29.66539,-95.22494063,29.66732546
2090,-95.23182,29.66344,-95.22494063,29.66732546
2091,-95.22883,29.66346,-95.22494063,29.66732546
2092,-95.21602,29.66887,-95.22494063,29.66732546
2093,-95.22221,29.66729,-95.22494063,29.66732546
2094,-95.22753,29.66348,-95.22494063,29.66732546
2095,-95.21923,29.66791,-95.22494063,29.66732546
2096,-95.2204,29.66654,-95.22494063,29.66732546
2097,-95.22743,29.66934,-95.22494063,29.66732546
2098,-95.22009,29.66788,-95.22494063,29.66732546
2099,-95.23182,29.66344,-95.22494063,29.66732546
2100,-95.22773,29.66658,-95.22494063,29.66732546
2101,-95.22021,29.66788,-95.22494063,29.66732546
2102,-95.22778,29.66862,-95.22494063,29.66732546
